0,234
5,233
10,232
15,231
20,230
25,229
30,227
35,226
40,224
45,223
50,221
55,220
60,218
65,218
70,218
75,218
80,218
85,218
90,218
95,218
100,218
105,218
110,218
115,218
120,218
125,218
130,218
135,218
140,218
145,218
150,218
155,216
160,212
165,207
170,202
175,198
180,193
185,188
190,184
195,179
200,174
205,170
210,163
215,156
220,117
225,115
230,112
235,110
240,107
245,105
250,102
255,101
260,101
265,97
270,97
275,96
280,96
285,96
290,96
295,96
300,96
305,97
310,100
315,103
320,105
325,108
330,112
335,115
340,118
345,121
350,124
355,128
360,131
365,134
370,137
375,141
380,144
385,147
390,150
395,154
400,157
405,160
410,163
415,167
420,170
425,173
430,176
435,180
440,183
445,186
450,189
455,193
460,196
465,199
470,202
475,206
480,209
485,212
490,216
495,219
500,222
505,226
510,229
515,233
520,236
525,240
530,243
535,247
540,250
545,254
550,257
555,261
560,264
565,268
570,271
575,275
580,278
585,281
590,285
595,288
600,292
605,295
610,299
615,302
620,306
625,309
630,313
635,316
