0,243
5,244
10,245
15,246
20,247
25,248
30,249
35,250
40,251
45,252
50,253
55,254
60,255
65,255
70,256
75,256
80,256
85,253
90,249
95,246
100,242
105,238
110,234
115,209
120,205
125,202
130,199
135,196
140,193
145,190
150,187
155,184
160,181
165,178
170,175
175,172
180,169
185,166
190,163
195,160
200,157
205,154
210,151
215,148
220,145
225,143
230,140
235,140
240,141
245,141
250,139
255,136
260,133
265,129
270,126
275,123
280,120
285,119
290,119
295,119
300,119
305,118
310,118
315,118
320,118
325,117
330,117
335,117
340,117
345,117
350,117
355,118
360,118
365,118
370,118
375,118
380,118
385,118
390,118
395,118
400,118
405,118
410,118
415,118
420,118
425,119
430,119
435,119
440,119
445,119
450,119
455,120
460,120
465,120
470,120
475,121
480,121
485,122
490,123
495,124
500,125
505,126
510,125
515,139
520,142
525,144
530,146
535,148
540,150
545,152
550,154
555,156
560,158
565,160
570,162
575,165
580,167
585,169
590,171
595,174
600,176
605,178
610,180
615,183
620,185
625,248
630,252
635,256
