0,224
5,225
10,225
15,225
20,225
25,227
30,227
35,227
40,227
45,227
50,228
55,228
60,228
65,228
70,228
75,224
80,220
85,216
90,212
95,192
100,188
105,185
110,181
115,178
120,174
125,171
130,167
135,164
140,161
145,158
150,155
155,151
160,148
165,147
170,147
175,146
180,146
185,142
190,138
195,134
200,131
205,128
210,126
215,126
220,126
225,126
230,126
235,126
240,125
245,125
250,125
255,125
260,125
265,125
270,124
275,124
280,124
285,124
290,124
295,124
300,123
305,123
310,123
315,123
320,123
325,122
330,122
335,122
340,122
345,122
350,121
355,121
360,121
365,122
370,123
375,123
380,122
385,122
390,122
395,123
400,124
405,125
410,125
415,124
420,136
425,138
430,139
435,141
440,143
445,144
450,146
455,148
460,149
465,151
470,152
475,154
480,156
485,157
490,201
495,204
500,207
505,210
510,213
515,215
520,218
525,221
530,224
535,227
540,229
545,232
550,235
555,238
560,241
565,244
570,246
575,249
580,252
585,255
590,258
595,261
600,264
605,267
610,269
615,273
620,277
625,281
630,284
635,288
