0,170
5,170
10,170
15,169
20,172
25,172
30,172
35,172
40,172
45,170
50,168
55,167
60,168
65,168
70,168
75,167
80,167
85,166
90,166
95,166
100,165
105,165
110,165
115,164
120,164
125,164
130,163
135,163
140,163
145,163
150,162
155,162
160,162
165,162
170,162
175,161
180,156
185,156
190,156
195,155
200,155
205,155
210,155
215,155
220,155
225,155
230,154
235,154
240,154
245,154
250,154
255,154
260,153
265,153
270,153
275,153
280,153
285,152
290,152
295,152
300,152
305,152
310,151
315,151
320,150
325,153
330,153
335,153
340,153
345,153
350,153
355,157
360,160
365,177
370,180
375,183
380,184
385,184
390,183
395,183
400,182
405,182
410,183
415,185
420,188
425,191
430,193
435,196
440,199
445,201
450,204
455,207
460,210
465,212
470,215
475,218
480,220
485,223
490,226
495,228
500,231
505,234
510,237
515,240
520,243
525,246
530,249
535,252
540,255
545,258
550,261
555,264
560,267
565,270
570,273
575,276
580,279
585,281
590,284
595,287
600,290
605,293
610,296
615,299
620,302
625,304
630,307
635,311
