0,153
5,152
10,150
15,149
20,147
25,146
30,144
35,159
40,164
45,164
50,163
55,163
60,163
65,163
70,162
75,162
80,162
85,161
90,161
95,161
100,161
105,160
110,160
115,160
120,160
125,160
130,160
135,159
140,159
145,159
150,159
155,159
160,159
165,159
170,159
175,159
180,159
185,158
190,158
195,158
200,158
205,158
210,158
215,158
220,158
225,158
230,158
235,158
240,157
245,157
250,157
255,157
260,156
265,152
270,147
275,143
280,139
285,137
290,137
295,137
300,137
305,137
310,137
315,137
320,137
325,137
330,137
335,137
340,136
345,136
350,136
355,136
360,136
365,136
370,136
375,136
380,136
385,136
390,136
395,136
400,136
405,136
410,136
415,136
420,137
425,137
430,137
435,137
440,137
445,137
450,137
455,137
460,138
465,138
470,138
475,139
480,141
485,143
490,146
495,148
500,151
505,153
510,155
515,158
520,160
525,162
530,165
535,167
540,170
545,173
550,176
555,179
560,182
565,185
570,188
575,191
580,194
585,197
590,198
595,198
600,198
605,198
610,197
615,197
620,197
625,196
630,196
635,196
