0,238
5,234
10,231
15,228
20,225
25,222
30,218
35,215
40,212
45,209
50,206
55,202
60,199
65,196
70,193
75,190
80,186
85,183
90,180
95,177
100,174
105,170
110,168
115,165
120,163
125,160
130,158
135,155
140,153
145,150
150,147
155,145
160,142
165,140
170,137
175,135
180,132
185,130
190,127
195,125
200,122
205,120
210,118
215,116
220,113
225,104
230,104
235,103
240,103
245,103
250,103
255,102
260,102
265,102
270,102
275,101
280,101
285,101
290,101
295,101
300,103
305,105
310,107
315,107
320,113
325,115
330,117
335,119
340,122
345,124
350,126
355,128
360,130
365,132
370,134
375,137
380,139
385,141
390,143
395,146
400,148
405,150
410,152
415,155
420,157
425,159
430,162
435,164
440,166
445,168
450,171
455,173
460,175
465,178
470,180
475,182
480,184
485,184
490,184
495,184
500,183
505,183
510,183
515,182
520,182
525,182
530,182
535,183
540,183
545,181
550,180
555,180
560,180
565,179
570,179
575,179
580,179
585,178
590,178
595,178
600,177
605,177
610,179
615,181
620,183
625,185
630,187
635,190
