0,240
5,238
10,236
15,234
20,232
25,230
30,227
35,225
40,223
45,224
50,226
55,228
60,230
65,232
70,234
75,232
80,230
85,228
90,226
95,224
100,222
105,220
110,218
115,216
120,214
125,215
130,216
135,217
140,219
145,220
150,220
155,219
160,217
165,215
170,214
175,212
180,210
185,207
190,205
195,203
200,201
205,199
210,197
215,195
220,193
225,191
230,174
235,172
240,171
245,169
250,168
255,166
260,165
265,163
270,162
275,160
280,158
285,157
290,155
295,154
300,152
305,151
310,149
315,147
320,146
325,144
330,143
335,141
340,140
345,138
350,136
355,135
360,133
365,132
370,130
375,128
380,127
385,125
390,123
395,122
400,120
405,119
410,117
415,115
420,114
425,112
430,110
435,108
440,108
445,108
450,108
455,109
460,109
465,109
470,109
475,109
480,110
485,110
490,110
495,110
500,111
505,111
510,111
515,112
520,112
525,113
530,113
535,113
540,117
545,122
550,126
555,130
560,135
565,139
570,144
575,149
580,154
585,159
590,164
595,169
600,174
605,179
610,184
615,189
620,194
625,199
630,204
635,209
