0,126
5,131
10,136
15,141
20,145
25,150
30,155
35,160
40,161
45,160
50,159
55,158
60,157
65,156
70,156
75,155
80,154
85,153
90,152
95,151
100,151
105,150
110,149
115,148
120,147
125,146
130,146
135,145
140,144
145,143
150,142
155,141
160,141
165,140
170,139
175,138
180,137
185,137
190,136
195,135
200,134
205,133
210,132
215,132
220,131
225,130
230,130
235,129
240,129
245,128
250,128
255,127
260,126
265,126
270,125
275,125
280,124
285,123
290,123
295,122
300,122
305,121
310,120
315,120
320,119
325,119
330,118
335,118
340,117
345,116
350,116
355,115
360,115
365,114
370,113
375,113
380,112
385,112
390,111
395,111
400,111
405,110
410,110
415,109
420,109
425,109
430,108
435,108
440,157
445,158
450,158
455,159
460,160
465,161
470,161
475,162
480,163
485,164
490,165
495,165
500,166
505,167
510,168
515,168
520,169
525,170
530,171
535,171
540,172
545,173
550,174
555,175
560,175
565,176
570,177
575,178
580,179
585,180
590,181
595,182
600,183
605,184
610,185
615,186
620,187
625,188
630,189
635,190
