0,312
5,308
10,304
15,300
20,297
25,293
30,289
35,285
40,251
45,248
50,246
55,243
60,240
65,237
70,234
75,231
80,228
85,225
90,222
95,219
100,216
105,213
110,210
115,207
120,204
125,201
130,198
135,196
140,193
145,190
150,187
155,184
160,181
165,179
170,176
175,173
180,170
185,168
190,165
195,162
200,160
205,157
210,157
215,157
220,157
225,157
230,156
235,156
240,156
245,156
250,156
255,156
260,156
265,156
270,156
275,156
280,156
285,156
290,156
295,156
300,156
305,156
310,156
315,156
320,156
325,156
330,156
335,156
340,156
345,156
350,156
355,156
360,156
365,156
370,157
375,157
380,157
385,157
390,157
395,157
400,157
405,157
410,157
415,157
420,157
425,157
430,157
435,157
440,157
445,158
450,158
455,158
460,158
465,158
470,158
475,158
480,158
485,158
490,159
495,159
500,159
505,159
510,159
515,160
520,163
525,166
530,166
535,166
540,166
545,166
550,166
555,230
560,234
565,238
570,242
575,246
580,249
585,253
590,257
595,261
600,265
605,269
610,273
615,277
620,281
625,286
630,291
635,296
